"","index_0","sample","value"
"177",0,88,120.832401445047
"178",1,88,198.063222768283
"179",0,89,118.62316962589
"180",1,89,202.902350188995
"181",0,90,117.766217323936
"182",1,90,201.723356116977
"183",0,91,125.411993020241
"184",1,91,201.196088009625
"185",0,92,126.94714189543
"186",1,92,200.90804265178
"187",0,93,113.754758422922
"188",1,93,199.533857314536
"189",0,94,121.932160269645
"190",1,94,197.220350091103
"191",0,95,111.72401469174
"192",1,95,196.129158498273
"193",0,96,112.03143586596
"194",1,96,196.121048461878
"195",0,97,111.748845429192
"196",1,97,198.583565927797
"197",0,98,115.950917266923
"198",1,98,194.815423385965
"199",0,99,112.767235202551
"200",1,99,198.86779788605
"201",0,100,111.324219237582
"202",1,100,199.851772997546
"203",0,101,115.042629054338
"204",1,101,201.198227075473
"205",0,102,112.461882658059
"206",1,102,197.562360854792
"207",0,103,105.987160531269
"208",1,103,196.825122980599
"209",0,104,119.757548287879
"210",1,104,198.388456385674
"211",0,105,118.574333790079
"212",1,105,196.671684472993
"213",0,106,119.291015812422
"214",1,106,199.320570603958
"215",0,107,119.736835394807
"216",1,107,199.91086682925
"217",0,108,118.221841110915
"218",1,108,196.247579084759
"219",0,109,119.418400742119
"220",1,109,203.742788123476
"221",0,110,122.933388703122
"222",1,110,200.902210970597
"223",0,111,117.024049246046
"224",1,111,199.572184509866
"225",0,112,119.088713776378
"226",1,112,195.816627099664
"227",0,113,117.650300884416
"228",1,113,197.548283118065
"229",0,114,116.993999235194
"230",1,114,199.80837839324
"231",0,115,121.634963786029
"232",1,115,200.938832688155
"233",0,116,116.259202502883
"234",1,116,196.978470556571
"235",0,117,116.817287087837
"236",1,117,197.954714653906
"237",0,118,119.374485066325
"238",1,118,202.229224910955
"239",0,119,120.223711873411
"240",1,119,198.154241530017
"241",0,120,116.662691131956
"242",1,120,198.550630882303
"243",0,121,108.337048810106
"244",1,121,199.425851396989
"245",0,122,119.616304588599
"246",1,122,197.355149959461
"247",0,123,116.122896156568
"248",1,123,197.430233215865
"249",0,124,118.064572342023
"250",1,124,195.930655477686
"251",0,125,119.017218285207
"252",1,125,198.702312201001
"253",0,126,118.694515093895
"254",1,126,199.85729695422
"255",0,127,114.827920753771
"256",1,127,199.084316989942
"257",0,128,116.230524874546
"258",1,128,199.436411675542
"259",0,129,111.315223963017
"260",1,129,195.474654518203
"261",0,130,117.876805823211
"262",1,130,200.464567712573
"263",0,131,117.201993096505
"264",1,131,199.919498195566
"265",0,132,117.597340348634
"266",1,132,196.405943529181
"267",0,133,122.485665605027
"268",1,133,199.25961795503
"269",0,134,124.03339408629
"270",1,134,201.588414876656
"271",0,135,118.01556139894
"272",1,135,202.728454368424
"273",0,136,114.226852372868
"274",1,136,199.719997859499
"275",0,137,115.277489509681
"276",1,137,198.674960536228
"277",0,138,117.211995476859
"278",1,138,202.661192712161
"279",0,139,120.860290663709
"280",1,139,203.46804040587
"281",0,140,126.126405400705
"282",1,140,200.043415400978
"283",0,141,123.200597419141
"284",1,141,201.230136020462
"285",0,142,129.379027054133
"286",1,142,203.559222379859
"287",0,143,121.058046085845
"288",1,143,200.543886683281
"289",0,144,130.122126499028
"290",1,144,200.834641849091
"291",0,145,126.15237273861
"292",1,145,201.156732877789
"293",0,146,124.218599014173
"294",1,146,197.518551165865
"295",0,147,125.738111503222
"296",1,147,199.052483827764
"297",0,148,121.846724701276
"298",1,148,200.111668015753
"299",0,149,121.048104305025
"300",1,149,200.130541431864
"301",0,150,126.350274667503
"302",1,150,201.458213594918
"303",0,151,128.758894761996
"304",1,151,203.971805250143
"305",0,152,136.877232923513
"306",1,152,199.992374319085
"307",0,153,128.022698326481
"308",1,153,199.599786095958
"309",0,154,126.244490883649
"310",1,154,202.00785267135
"311",0,155,124.281825077948
"312",1,155,201.360570458779
"313",0,156,122.739882665962
"314",1,156,203.257511063926
"315",0,157,122.591238734534
"316",1,157,200.928219891086
"317",0,158,122.172170062928
"318",1,158,202.583500134433
"319",0,159,120.871221812783
"320",1,159,201.968851939388
"321",0,160,119.852906178011
"322",1,160,198.114280722657
"323",0,161,116.735584233908
"324",1,161,196.940302951758
"325",0,162,120.626637911995
"326",1,162,201.263089183791
"327",0,163,112.888793881375
"328",1,163,195.4793925416
"329",0,164,114.182313221318
"330",1,164,199.434370339469
"331",0,165,116.474448588969
"332",1,165,197.806293349214
"333",0,166,115.72024410135
"334",1,166,198.539376740261
"335",0,167,116.621238587988
"336",1,167,203.52180133801
"337",0,168,118.115938892873
"338",1,168,198.547202943024
"339",0,169,111.203668250839
"340",1,169,199.775031770312
"341",0,170,124.050875208261
"342",1,170,201.639422046558
"343",0,171,116.064971510742
"344",1,171,197.478091627816
"345",0,172,110.514167517338
"346",1,172,197.037346915011
"347",0,173,109.712533489679
"348",1,173,198.355500726979
"349",0,174,113.907818495194
"350",1,174,197.661147505073
"351",0,175,117.668405644317
"352",1,175,197.680592744382
"353",0,176,113.323210837974
"354",1,176,192.344075373526
"355",0,177,120.886298465077
"356",1,177,196.419638824939
"357",0,178,119.118314634
"358",1,178,194.133150641782
"359",0,179,118.008050674305
"360",1,179,201.864014877415
"361",0,180,123.294824413501
"362",1,180,198.949181023224
"363",0,181,118.029107720195
"364",1,181,198.270724199507
"365",0,182,118.295949978262
"366",1,182,199.087482510867
"367",0,183,128.262068425844
"368",1,183,199.189551801624
"369",0,184,119.067471315073
"370",1,184,199.271551262839
"371",0,185,117.556580718647
"372",1,185,197.898578296769
"373",0,186,116.605249337812
"374",1,186,200.997086674621
"375",0,187,127.771990835059
"376",1,187,200.154687330312
"377",0,188,118.63918021957
"378",1,188,197.839819146518
"379",0,189,120.035988928963
"380",1,189,199.086604448956
"381",0,190,116.271160899412
"382",1,190,197.928227914731
"383",0,191,113.343580858122
"384",1,191,197.750945867213
"385",0,192,113.443492222983
"386",1,192,195.232069334468
"387",0,193,111.393680834101
"388",1,193,193.142385369305
"389",0,194,113.648083000926
"390",1,194,198.608046602575
"391",0,195,111.758208877867
"392",1,195,197.72090597402
"393",0,196,126.404336053302
"394",1,196,201.332162797658
"395",0,197,121.371661192843
"396",1,197,200.581548293211
"397",0,198,116.711041555782
"398",1,198,200.18513942543
"399",0,199,121.757322810441
"400",1,199,195.911350011982
"401",0,200,129.591394085102
"402",1,200,198.950112354597
"403",0,201,123.896272192004
"404",1,201,202.692571262153
"405",0,202,124.665581574709
"406",1,202,205.533947038377
"407",0,203,129.149167126136
"408",1,203,204.041677263474
"409",0,204,124.679928536346
"410",1,204,200.684213578366
"411",0,205,126.09353032245
"412",1,205,200.983800958955
"413",0,206,127.888422986566
"414",1,206,202.219454818885
"415",0,207,129.048101130351
"416",1,207,202.308608626004
"417",0,208,128.027529721099
"418",1,208,200.333564740896
"419",0,209,126.2826513381
"420",1,209,200.646958629622
"421",0,210,121.908744815972
"422",1,210,203.660214025853
"423",0,211,120.716237765166
"424",1,211,202.342148059949
"425",0,212,123.755432824057
"426",1,212,200.930042355431
"427",0,213,125.080974139086
"428",1,213,204.0782010919
"429",0,214,131.665016395084
"430",1,214,203.23241825049
"431",0,215,137.638487315216
"432",1,215,203.441953580714
"433",0,216,142.578986240756
"434",1,216,206.93825704149
"435",0,217,142.820659997776
"436",1,217,207.771920953301
"437",0,218,145.84911469137
"438",1,218,208.361326971242
"439",0,219,144.750025783545
"440",1,219,203.849222782436
"441",0,220,145.807818554429
"442",1,220,206.679893540088
"443",0,221,131.761578842508
"444",1,221,203.882072620658
"445",0,222,131.655276498243
"446",1,222,202.35034001368
"447",0,223,133.399830404485
"448",1,223,203.5012950254
"449",0,224,131.271460978235
"450",1,224,200.984146972756
"451",0,225,131.507967066549
"452",1,225,202.660919583424
"453",0,226,135.489898542112
"454",1,226,201.83093582404
"455",0,227,131.453094473685
"456",1,227,207.058340873818
"457",0,228,141.426918350072
"458",1,228,207.342905638678
"459",0,229,132.005849227867
"460",1,229,202.563482488295
"461",0,230,136.439444797654
"462",1,230,202.17891113669
"463",0,231,136.049412701324
"464",1,231,203.277644355737
"465",0,232,133.524830857336
"466",1,232,202.188746068429
"467",0,233,140.574841854194
"468",1,233,206.287670208737
"469",0,234,133.270692923314
"470",1,234,204.106069512204
"471",0,235,139.830213391698
"472",1,235,207.089395288283
"473",0,236,137.788449873656
"474",1,236,204.891423945617
"475",0,237,133.366310464009
"476",1,237,203.669378168351
"477",0,238,128.055686175122
"478",1,238,201.843144647363
"479",0,239,127.117345180854
"480",1,239,199.75841112637
"481",0,240,129.303004302756
"482",1,240,204.231138077245
"483",0,241,132.488953043805
"484",1,241,202.914480912101
"485",0,242,139.198315108635
"486",1,242,206.170682598559
"487",0,243,143.015564389126
"488",1,243,206.214268560257
"489",0,244,134.079577881185
"490",1,244,201.74086693565
"491",0,245,130.66738234553
"492",1,245,204.825536192211
"493",0,246,131.728304440452
"494",1,246,204.55009342887
"495",0,247,137.111377088549
"496",1,247,203.289294270526
"497",0,248,127.760507758379
"498",1,248,199.407741569128
"499",0,249,127.719347656174
"500",1,249,203.318001642561
"501",0,250,125.959738521436
"502",1,250,200.195848761444
"503",0,251,126.118416608875
"504",1,251,202.543581457647
"505",0,252,126.040474781177
"506",1,252,200.692540256923
"507",0,253,125.259356251043
"508",1,253,201.47875746703
"509",0,254,120.839350452315
"510",1,254,200.091845399559
"511",0,255,118.602029365164
"512",1,255,201.417464363673
"513",0,256,116.820017028138
"514",1,256,197.968343888979
"515",0,257,120.69601995698
"516",1,257,200.409251663365
"517",0,258,116.156673889696
"518",1,258,201.18703188935
"519",0,259,129.723856336754
"520",1,259,202.422275485695
"521",0,260,126.504107782226
"522",1,260,203.867727845218
"523",0,261,121.615471765529
"524",1,261,199.856371779817
"525",0,262,127.600850233905
"526",1,262,204.567816654387
"527",0,263,124.179924186736
"528",1,263,200.561458721498
"529",0,264,131.018060466304
"530",1,264,201.827103713973
"531",0,265,130.013681626658
"532",1,265,203.004573284342
"533",0,266,126.867238558893
"534",1,266,197.537903273246
"535",0,267,132.774162858181
"536",1,267,195.375509901121
"537",0,268,130.832743008753
"538",1,268,207.230590114447
"539",0,269,133.022449916787
"540",1,269,201.238774166906
"541",0,270,137.733293657568
"542",1,270,203.57613524428
"543",0,271,136.146302019618
"544",1,271,204.142189866189
"545",0,272,144.78183502029
"546",1,272,203.722465494935
"547",0,273,137.492494792419
"548",1,273,207.849721082617
"549",0,274,146.079518225038
"550",1,274,205.253617972037
"551",0,275,140.651465154616
"552",1,275,200.677533353243
"553",0,276,134.669289309874
"554",1,276,205.954767102562
"555",0,277,121.763700747759
"556",1,277,203.258590294789
"557",0,278,127.484217489258
"558",1,278,203.061500452084
"559",0,279,128.802565694872
"560",1,279,202.399229639552
"561",0,280,127.633929809984
"562",1,280,201.015542449618
"563",0,281,122.060648924512
"564",1,281,200.437023077036
"565",0,282,123.729454069004
"566",1,282,202.987180222973
"567",0,283,122.89658849399
"568",1,283,200.494722125613
"569",0,284,125.715828844841
"570",1,284,201.848568237237
"571",0,285,127.714080892218
"572",1,285,202.054068918489
"573",0,286,122.139868876767
"574",1,286,196.754226001521
"575",0,287,118.099907827417
"576",1,287,198.022818299901
"577",0,288,125.767806762392
"578",1,288,204.432887742511
"579",0,289,125.06634000441
"580",1,289,202.162692592047
"581",0,290,123.803774207524
"582",1,290,201.500776342949
"583",0,291,130.728114150696
"584",1,291,203.809615299581
"585",0,292,126.160806130064
"586",1,292,207.192426555535
"587",0,293,134.819236932915
"588",1,293,205.932064808025
"589",0,294,130.23198832879
"590",1,294,203.948640252763
"591",0,295,125.908423204438
"592",1,295,202.798036487021
"593",0,296,133.537616481914
"594",1,296,200.930666216846
"595",0,297,138.521731487402
"596",1,297,204.675042519088
"597",0,298,145.022699923123
"598",1,298,201.359726804925
"599",0,299,141.293958501553
"600",1,299,206.224472755378
"601",0,300,138.484000021124
"602",1,300,206.229710944304
"603",0,301,140.457649581585
"604",1,301,209.498753566748
"605",0,302,137.622088626853
"606",1,302,204.763242894225
"607",0,303,140.048171172358
"608",1,303,205.899583656109
"609",0,304,140.593629414237
"610",1,304,206.88418749503
"611",0,305,129.366334034032
"612",1,305,205.586411400283
"613",0,306,143.879908392218
"614",1,306,204.266845849459
"615",0,307,137.925928434121
"616",1,307,203.564207887944
"617",0,308,143.781990466508
"618",1,308,204.405029930075
"619",0,309,145.558071608283
"620",1,309,205.383374317704
"621",0,310,152.502083229887
"622",1,310,202.855528124952
"623",0,311,149.894519089263
"624",1,311,208.173138180755
"625",0,312,143.293487638055
"626",1,312,205.114955361343
"627",0,313,141.736661086611
"628",1,313,203.550620778468
"629",0,314,138.877001847946
"630",1,314,204.722355503629
"631",0,315,138.863064653254
"632",1,315,207.423322566644
"633",0,316,140.752990055945
"634",1,316,202.810027844628
"635",0,317,133.910570303344
"636",1,317,203.353278157408
"637",0,318,142.202355576856
"638",1,318,204.501691086312
"639",0,319,140.094067240643
"640",1,319,206.992712249206
"641",0,320,138.104527770727
"642",1,320,206.73514708822
"643",0,321,129.893918479603
"644",1,321,203.758422179962
"645",0,322,134.98937404218
"646",1,322,201.58789179806
"647",0,323,137.67690191493
"648",1,323,204.739530738752
"649",0,324,141.653519775926
"650",1,324,202.942891363645
"651",0,325,140.852071912662
"652",1,325,204.501572555826
"653",0,326,148.967201296962
"654",1,326,204.424168443422
"655",0,327,145.246142274581
"656",1,327,204.926161904498
"657",0,328,145.164309327802
"658",1,328,198.484844444533
"659",0,329,206.785330224524
"660",1,329,154.721235722927
"661",0,330,206.524129839767
"662",1,330,155.828744657278
"663",0,331,138.407532458577
"664",1,331,205.739040779672
"665",0,332,138.551331988027
"666",1,332,206.009215410176
"667",0,333,146.239464948781
"668",1,333,206.903434712897
"669",0,334,138.775298694634
"670",1,334,204.101847067697
"671",0,335,146.391324375017
"672",1,335,205.185115137032
"673",0,336,134.620078288538
"674",1,336,203.494930253841
"675",0,337,139.821161259657
"676",1,337,202.324999328567
"677",0,338,138.84311594066
"678",1,338,203.276798387939
"679",0,339,130.17089159338
"680",1,339,203.897590187552
"681",0,340,136.355892788369
"682",1,340,204.196931709862
"683",0,341,130.76780900722
"684",1,341,200.891331411908
"685",0,342,116.075943127769
"686",1,342,200.370873832747
"687",0,343,128.30903717089
"688",1,343,197.15219978838
"689",0,344,122.19066183431
"690",1,344,199.441356432477
"691",0,345,124.070370054323
"692",1,345,206.334308940602
"693",0,346,119.787885478832
"694",1,346,199.602314434253
"695",0,347,118.191253755536
"696",1,347,196.695136864327
"697",0,348,114.622862615086
"698",1,348,203.751994816823
"699",0,349,116.98490281641
"700",1,349,198.079257265213
"701",0,350,120.345507042048
"702",1,350,197.314626329758
"703",0,351,120.105031128958
"704",1,351,201.595287619003
"705",0,352,119.114198707164
"706",1,352,199.880055581991
"707",0,353,126.745159456269
"708",1,353,202.784644389189
"709",0,354,123.425244284414
"710",1,354,203.06480789655
"711",0,355,121.198964501549
"712",1,355,200.906784673921
"713",0,356,123.070460492994
"714",1,356,198.186721071609
"715",0,357,116.621684272877
"716",1,357,202.902210150628
"717",0,358,119.078858562225
"718",1,358,203.11950844999
"719",0,359,131.635256413921
"720",1,359,202.254321955752
"721",0,360,122.135298883401
"722",1,360,199.967077337112
"723",0,361,121.795837260654
"724",1,361,203.423669519427
"725",0,362,129.321963110357
"726",1,362,203.248986293373
"727",0,363,136.200772573507
"728",1,363,206.538626125857
"729",0,364,133.783904046142
"730",1,364,206.174717985505
"731",0,365,141.501638173379
"732",1,365,205.714944680092
"733",0,366,138.705497251248
"734",1,366,209.364444392036
"735",0,367,128.562721832231
"736",1,367,207.377644779669
"737",0,368,131.988706422245
"738",1,368,204.796144718621
"739",0,369,137.038815720984
"740",1,369,201.519712036236
"741",0,370,127.680955913205
"742",1,370,204.568605005907
"743",0,371,126.834689366091
"744",1,371,204.925704443002
"745",0,372,128.886033427869
"746",1,372,203.707711610708
"747",0,373,120.973637750396
"748",1,373,200.344958474288
"749",0,374,123.355237341627
"750",1,374,202.061341077371
"751",0,375,125.789032039861
"752",1,375,202.088433806471
"753",0,376,119.432270651388
"754",1,376,201.292706667797
"755",0,377,131.369387404127
"756",1,377,204.484861741282
"757",0,378,126.415996432178
"758",1,378,203.975858442347
"759",0,379,117.06332288038
"760",1,379,200.696295129301
"761",0,380,123.147418701261
"762",1,380,202.334140045844
"763",0,381,130.067176829523
"764",1,381,200.083507068373
"765",0,382,123.745046209741
"766",1,382,197.92061856981
"767",0,383,127.386369268846
"768",1,383,198.265839919809
"769",0,384,126.572014215646
"770",1,384,200.661014449822
"771",0,385,121.287894478326
"772",1,385,202.309175217065
"773",0,386,121.956996992345
"774",1,386,198.592510205098
"775",0,387,115.630539261826
"776",1,387,200.111103498981
"777",0,388,124.599852747098
"778",1,388,199.86029493377
"779",0,389,124.142488229005
"780",1,389,200.743226039069
"781",0,390,128.450197897794
"782",1,390,201.295838598836
"783",0,391,125.397917058711
"784",1,391,203.644195537516
"785",0,392,119.845244404426
"786",1,392,195.876858294495
"787",0,393,118.18727558456
"788",1,393,197.238765573591
"789",0,394,117.747138706403
"790",1,394,194.933074943837
"791",0,395,118.223881705556
"792",1,395,201.164615871914
"793",0,396,118.100418540746
"794",1,396,201.494001947677
"795",0,397,123.497941816564
"796",1,397,203.034167580728
"797",0,398,124.789304215484
"798",1,398,201.906435391729
"799",0,399,120.661010772949
"800",1,399,202.30262180044
"801",0,400,127.949798813562
"802",1,400,203.394773914151
"803",0,401,123.406363840361
"804",1,401,202.479990649936
"805",0,402,133.215012464218
"806",1,402,201.20824088939
"807",0,403,135.854114040072
"808",1,403,207.082692671867
"809",0,404,138.167448770213
"810",1,404,203.819072588159
"811",0,405,134.822493891182
"812",1,405,202.632739749098
"813",0,406,142.740024357831
"814",1,406,203.78232640762
"815",0,407,140.651825429933
"816",1,407,204.317820213986
"817",0,408,139.357608298411
"818",1,408,207.178646443824
"819",0,409,151.112062092327
"820",1,409,209.422063237843
"821",0,410,140.0215502126
"822",1,410,206.681939163908
"823",0,411,150.233106605103
"824",1,411,203.456837371242
"825",0,412,149.637922245737
"826",1,412,207.317360952523
"827",0,413,148.515745134297
"828",1,413,209.210588066637
"829",0,414,140.361818073922
"830",1,414,206.661497316604
"831",0,415,136.030585995741
"832",1,415,201.882749800123
"833",0,416,140.273674496941
"834",1,416,201.544040162155
"835",0,417,141.462969214579
"836",1,417,203.991982772175
"837",0,418,138.478100382129
"838",1,418,204.956230847464
"839",0,419,139.315298470482
"840",1,419,202.397410022096
"841",0,420,128.302493841931
"842",1,420,203.395857639719
"843",0,421,139.367422468423
"844",1,421,205.893932663276
"845",0,422,136.174603800419
"846",1,422,207.087380354196
"847",0,423,141.581598729812
"848",1,423,202.430724486901
"849",0,424,141.994270143955
"850",1,424,202.793921169542
"851",0,425,138.779049815302
"852",1,425,207.535053490018
"853",0,426,140.74989911746
"854",1,426,207.877459644683
"855",0,427,136.378709471052
"856",1,427,202.534997279098
"857",0,428,142.042593098825
"858",1,428,206.458142567722
"859",0,429,136.901360387195
"860",1,429,203.415705959096
"861",0,430,136.688528984306
"862",1,430,196.621797851079
"863",0,431,132.144708203426
"864",1,431,204.051303537763
"865",0,432,125.712486905562
"866",1,432,205.140551650529
"867",0,433,137.411590257161
"868",1,433,203.422826517509
"869",0,434,132.242703530286
"870",1,434,201.576841845086
"871",0,435,133.374610764014
"872",1,435,205.545710274478
"873",0,436,126.50181634536
"874",1,436,202.398809470898
"875",0,437,126.089070179029
"876",1,437,202.844845958705
"877",0,438,133.99047864697
"878",1,438,203.358364210645
"879",0,439,200.242423163193
"880",1,439,130.664681164816
"881",0,440,201.64564733033
"882",1,440,130.44712927766
"883",0,441,126.521857873869
"884",1,441,202.45605559512
"885",0,442,119.879579511697
"886",1,442,201.907036906237
"887",0,443,130.63180480441
"888",1,443,202.38950909428
"889",0,444,123.645558583252
"890",1,444,199.726476303489
"891",0,445,204.411936667082
"892",1,445,132.272037251267
"893",0,446,203.453631706571
"894",1,446,136.45075532881
"895",0,447,121.936171394775
"896",1,447,197.010681758322
"897",0,448,121.280094011325
"898",1,448,202.826946968191
"899",0,449,122.756713179577
"900",1,449,202.932009252395
"901",0,450,119.24079097715
"902",1,450,196.801320397969
"903",0,451,118.468096826462
"904",1,451,200.22336965356
"905",0,452,117.649978616019
"906",1,452,203.868163082091
"907",0,453,120.753954569468
"908",1,453,198.592966639403
"909",0,454,119.877188833021
"910",1,454,199.578715959022
"911",0,455,117.440847259438
"912",1,455,199.848589011951
"913",0,456,116.240304396689
"914",1,456,199.379089029439
"915",0,457,117.659451325835
"916",1,457,200.118358496052
"917",0,458,115.660056699964
"918",1,458,196.856485751477
"919",0,459,114.855761291
"920",1,459,198.739366544667
"921",0,460,116.649759528612
"922",1,460,200.304764683373
"923",0,461,115.822150453188
"924",1,461,201.314120179938
"925",0,462,117.521808294718
"926",1,462,200.620051050093
"927",0,463,120.124124173007
"928",1,463,200.807073345697
"929",0,464,116.043240905512
"930",1,464,199.361393278881
"931",0,465,121.836702463358
"932",1,465,198.658724897183
"933",0,466,123.23345662666
"934",1,466,197.703047568291
"935",0,467,119.18823636057
"936",1,467,202.409955656192
"937",0,468,122.168016694956
"938",1,468,202.361937979933
"939",0,469,132.26270041627
"940",1,469,204.86429537152
"941",0,470,125.643856835917
"942",1,470,200.11034584517
"943",0,471,131.488638749251
"944",1,471,200.680577069005
"945",0,472,131.969272828537
"946",1,472,205.568317939545
"947",0,473,134.112162234935
"948",1,473,206.593229766697
"949",0,474,137.52463378541
"950",1,474,206.670074516675
"951",0,475,138.055121451516
"952",1,475,204.831163581101
"953",0,476,141.051747761678
"954",1,476,203.848757045407
"955",0,477,152.172516086283
"956",1,477,203.952973216276
"957",0,478,147.830128573262
"958",1,478,203.694499109423
"959",0,479,143.794043000213
"960",1,479,205.423556452775
"961",0,480,144.481242559285
"962",1,480,202.5680438336
"963",0,481,141.291764210782
"964",1,481,206.037679873464
"965",0,482,133.834779874506
"966",1,482,206.471243916816
"967",0,483,135.219305968997
"968",1,483,206.980353965992
"969",0,484,129.79461627436
"970",1,484,205.582198503182
"971",0,485,135.754398527311
"972",1,485,200.44930808504
"973",0,486,135.676293396089
"974",1,486,202.776726904755
"975",0,487,144.125700163424
"976",1,487,202.648935510397
"977",0,488,145.018918369669
"978",1,488,204.011062416825
"979",0,489,206.677756133254
"980",1,489,142.910199553598
"981",0,490,209.867693195073
"982",1,490,144.546719792426
"983",0,491,202.728043895521
"984",1,491,148.830525752107
"985",0,492,204.817808743242
"986",1,492,147.323326208993
"987",0,493,126.707160521076
"988",1,493,198.079986457483
"989",0,494,129.738347018075
"990",1,494,199.781359297771
"991",0,495,127.938876611912
"992",1,495,201.173618429071
"993",0,496,130.884422484217
"994",1,496,203.402405166779
"995",0,497,133.512266675465
"996",1,497,200.90712405259
"997",0,498,134.315800893522
"998",1,498,205.537645397684
