"","index_0","sample","value"
"177",0,88,134.947653250191
"178",1,88,199.759031895555
"179",0,89,128.680615998938
"180",1,89,202.086770936756
"181",0,90,115.970971409301
"182",1,90,199.088402709577
"183",0,91,120.008846921332
"184",1,91,199.292437394554
"185",0,92,127.222501706101
"186",1,92,202.461521376253
"187",0,93,131.881580556156
"188",1,93,201.629353855454
"189",0,94,126.209292908068
"190",1,94,202.932209701074
"191",0,95,128.959869155492
"192",1,95,202.789094012523
"193",0,96,125.860495995248
"194",1,96,203.2594788389
"195",0,97,130.015827252032
"196",1,97,203.218762830951
"197",0,98,136.734572820598
"198",1,98,207.380096630371
"199",0,99,133.122089999325
"200",1,99,204.256441172136
"201",0,100,127.264169759907
"202",1,100,205.248588783286
"203",0,101,140.426853507236
"204",1,101,203.453724087585
"205",0,102,135.292070115223
"206",1,102,204.82146451683
"207",0,103,130.119636510849
"208",1,103,202.483571797541
"209",0,104,131.580920797413
"210",1,104,205.805811983829
"211",0,105,134.668095028877
"212",1,105,204.84048983837
"213",0,106,136.432746400164
"214",1,106,205.58412862319
"215",0,107,137.638070823429
"216",1,107,207.11433976092
"217",0,108,140.303704389591
"218",1,108,203.276885467358
"219",0,109,129.023737088055
"220",1,109,205.129741855711
"221",0,110,139.685377309672
"222",1,110,202.156889979249
"223",0,111,140.594036919167
"224",1,111,202.910242735448
"225",0,112,136.526476711594
"226",1,112,203.624464975984
"227",0,113,129.530005945201
"228",1,113,205.412326808581
"229",0,114,128.812143420206
"230",1,114,208.423340272875
"231",0,115,131.985847726884
"232",1,115,203.409743648261
"233",0,116,141.277500911381
"234",1,116,204.072829879547
"235",0,117,150.780518020875
"236",1,117,203.570385937272
"237",0,118,144.255652571518
"238",1,118,206.36179815099
"239",0,119,142.232182127195
"240",1,119,206.802976917566
"241",0,120,143.103666705567
"242",1,120,210.680340859476
"243",0,121,147.69477413274
"244",1,121,205.042032636912
"245",0,122,142.709527318915
"246",1,122,206.148284214747
"247",0,123,146.249004658125
"248",1,123,208.474956260606
"249",0,124,151.098766233447
"250",1,124,206.87546548393
"251",0,125,144.741930615892
"252",1,125,206.418543522354
"253",0,126,149.259011320059
"254",1,126,212.212058557052
"255",0,127,148.823892241408
"256",1,127,209.092879483691
"257",0,128,153.29731681712
"258",1,128,208.535858520707
"259",0,129,150.932025858855
"260",1,129,208.312545079375
"261",0,130,149.326034619342
"262",1,130,211.024913652284
"263",0,131,151.522755541188
"264",1,131,207.80456194191
"265",0,132,147.392194708928
"266",1,132,206.183624366483
"267",0,133,149.215137264659
"268",1,133,204.851407267972
"269",0,134,151.521882313721
"270",1,134,204.128630504738
"271",0,135,140.375833590279
"272",1,135,205.913584820819
"273",0,136,140.777381383085
"274",1,136,205.847488551508
"275",0,137,146.734441507755
"276",1,137,204.068281985037
"277",0,138,135.849929910622
"278",1,138,205.658780223293
"279",0,139,133.961926856616
"280",1,139,207.304096212731
"281",0,140,138.979542118947
"282",1,140,206.386062838746
"283",0,141,144.336214986262
"284",1,141,205.958491978123
"285",0,142,136.451174943788
"286",1,142,206.583924474937
"287",0,143,144.264910091025
"288",1,143,208.355384488248
"289",0,144,139.741491129895
"290",1,144,203.94715456575
"291",0,145,143.262533432728
"292",1,145,207.165683741054
"293",0,146,133.781975036278
"294",1,146,203.938760395571
"295",0,147,145.173570030192
"296",1,147,207.926794199204
"297",0,148,145.537017738753
"298",1,148,208.825316369359
"299",0,149,142.593436809794
"300",1,149,207.987905997693
"301",0,150,137.235150977482
"302",1,150,209.130936429658
"303",0,151,142.551719523996
"304",1,151,208.147609398583
"305",0,152,149.527304051137
"306",1,152,206.145441934446
"307",0,153,147.97736865972
"308",1,153,209.003954782873
"309",0,154,141.929138572892
"310",1,154,204.872294432273
"311",0,155,144.680163290889
"312",1,155,205.493879448509
"313",0,156,144.072254918248
"314",1,156,203.335335805995
"315",0,157,149.340786610625
"316",1,157,204.158455141343
"317",0,158,145.508308756931
"318",1,158,208.182279311281
"319",0,159,136.833897760315
"320",1,159,202.797200978518
"321",0,160,134.673590552624
"322",1,160,202.804577322185
"323",0,161,142.95028652079
"324",1,161,206.170434668204
"325",0,162,136.558244627601
"326",1,162,204.69677050948
"327",0,163,140.291635723093
"328",1,163,204.169315900911
"329",0,164,142.809593694235
"330",1,164,204.04466328541
"331",0,165,143.154860627673
"332",1,165,206.304666652092
"333",0,166,140.65912832212
"334",1,166,207.057402757782
"335",0,167,144.254081025398
"336",1,167,208.060156959042
"337",0,168,139.529599142219
"338",1,168,207.031704828551
"339",0,169,136.221664775475
"340",1,169,203.919152755447
"341",0,170,130.483752293638
"342",1,170,203.647063212932
"343",0,171,121.460629341259
"344",1,171,202.271054720506
"345",0,172,131.525247428479
"346",1,172,202.62724743858
"347",0,173,128.277259390519
"348",1,173,201.253347595656
"349",0,174,121.413194139131
"350",1,174,200.037047470714
"351",0,175,132.584158923763
"352",1,175,200.72103354375
"353",0,176,132.497850575654
"354",1,176,205.755070116243
"355",0,177,131.127980927162
"356",1,177,203.704593187058
"357",0,178,130.821254280556
"358",1,178,203.985293732598
"359",0,179,122.387535919702
"360",1,179,204.404310918275
"361",0,180,124.682218932699
"362",1,180,199.304253594503
"363",0,181,130.192939475565
"364",1,181,201.530669224091
"365",0,182,138.197300788018
"366",1,182,203.38328269918
"367",0,183,140.770618259745
"368",1,183,204.261254125978
"369",0,184,138.57207976858
"370",1,184,206.205987335695
"371",0,185,139.781156518727
"372",1,185,204.248762628166
"373",0,186,131.345428112051
"374",1,186,205.63002815694
"375",0,187,138.020271606656
"376",1,187,199.722894543058
"377",0,188,135.440738061773
"378",1,188,199.946594941439
"379",0,189,129.274737132109
"380",1,189,202.737600761283
"381",0,190,126.527653250801
"382",1,190,201.730996587203
"383",0,191,127.962019141316
"384",1,191,199.725022156232
"385",0,192,127.663238502998
"386",1,192,203.681215406935
"387",0,193,131.429113433095
"388",1,193,203.950909317278
"389",0,194,133.866488908095
"390",1,194,204.212213245879
"391",0,195,136.243027526349
"392",1,195,203.055345507488
"393",0,196,142.709482860444
"394",1,196,204.752667975059
"395",0,197,132.277976828698
"396",1,197,207.18560365388
"397",0,198,138.144299847162
"398",1,198,205.411456582187
"399",0,199,142.153045324304
"400",1,199,207.443272231539
"401",0,200,144.498115497625
"402",1,200,201.406792483279
"403",0,201,147.697678411445
"404",1,201,204.544907084401
"405",0,202,148.613554834747
"406",1,202,206.386963750874
"407",0,203,142.520339766884
"408",1,203,203.674375580651
"409",0,204,145.134568380906
"410",1,204,200.121108448103
"411",0,205,136.454263462454
"412",1,205,205.275984454731
"413",0,206,134.224255109154
"414",1,206,204.783260932419
"415",0,207,127.186247207881
"416",1,207,202.773390292078
"417",0,208,129.676853695978
"418",1,208,206.722648372011
"419",0,209,128.219514020683
"420",1,209,200.472066196692
"421",0,210,119.396324314362
"422",1,210,199.748194337289
"423",0,211,127.506418772827
"424",1,211,204.692350162853
"425",0,212,137.435865856316
"426",1,212,205.673103780957
"427",0,213,135.905089405327
"428",1,213,206.204673314753
"429",0,214,132.736807759199
"430",1,214,205.123282551617
"431",0,215,131.165474228292
"432",1,215,204.323230376936
"433",0,216,138.006155059032
"434",1,216,204.569852498814
"435",0,217,134.618715585232
"436",1,217,203.457901674429
"437",0,218,136.408550775962
"438",1,218,205.152852186401
"439",0,219,142.406835669457
"440",1,219,204.055414082552
"441",0,220,135.158495013832
"442",1,220,201.617033920338
"443",0,221,134.854270322923
"444",1,221,204.337991535934
"445",0,222,140.91667164115
"446",1,222,201.436694811898
"447",0,223,140.324569001526
"448",1,223,200.869708199104
"449",0,224,138.305611007834
"450",1,224,202.179194501037
"451",0,225,140.250684869081
"452",1,225,203.827894717996
"453",0,226,146.724963296221
"454",1,226,204.722662513757
"455",0,227,127.787360643191
"456",1,227,204.410324180548
"457",0,228,133.389456559021
"458",1,228,201.187991486344
"459",0,229,141.529856135171
"460",1,229,201.537069355356
"461",0,230,137.030698685244
"462",1,230,203.472313983306
"463",0,231,145.938134861445
"464",1,231,203.259543583987
"465",0,232,134.889068443328
"466",1,232,205.944221715933
"467",0,233,139.455003131126
"468",1,233,206.702138036426
"469",0,234,141.841177657371
"470",1,234,208.30732768458
"471",0,235,155.57394729684
"472",1,235,203.340887217275
"473",0,236,148.577748033009
"474",1,236,201.45667318985
"475",0,237,147.176520251669
"476",1,237,205.014269545762
"477",0,238,140.923345429767
"478",1,238,203.083515482102
"479",0,239,145.680955398305
"480",1,239,204.153361796015
"481",0,240,144.069639561143
"482",1,240,205.776190978188
"483",0,241,143.495240211949
"484",1,241,206.463248171892
"485",0,242,147.433023415337
"486",1,242,205.697273155173
"487",0,243,141.496505948044
"488",1,243,205.544187608821
"489",0,244,136.773150687054
"490",1,244,206.036480774977
"491",0,245,136.843334334265
"492",1,245,201.715850896362
"493",0,246,140.638893016082
"494",1,246,203.265185204407
"495",0,247,132.493185778025
"496",1,247,207.076335771129
"497",0,248,139.031029252228
"498",1,248,203.285645896878
"499",0,249,139.43382712695
"500",1,249,203.967422221782
"501",0,250,144.843666974642
"502",1,250,201.544158037081
"503",0,251,132.872162672775
"504",1,251,200.207286616293
"505",0,252,138.643833163969
"506",1,252,198.663583109113
"507",0,253,141.364195382908
"508",1,253,201.171882828133
"509",0,254,147.104619631727
"510",1,254,202.011478900193
"511",0,255,144.666935753063
"512",1,255,203.910483072214
"513",0,256,146.240593795761
"514",1,256,204.217903073981
"515",0,257,139.453051650838
"516",1,257,205.093701725777
"517",0,258,138.809942204331
"518",1,258,202.202786107882
"519",0,259,130.043117160227
"520",1,259,200.753970472416
"521",0,260,128.701706758071
"522",1,260,206.245866556919
"523",0,261,130.294696058423
"524",1,261,202.89705882996
"525",0,262,131.095312801745
"526",1,262,204.172291372296
"527",0,263,121.981200085203
"528",1,263,208.940687193569
"529",0,264,126.555773706482
"530",1,264,202.865427681666
"531",0,265,122.129070326385
"532",1,265,201.458317342587
"533",0,266,116.716558104747
"534",1,266,198.113626507567
"535",0,267,118.657551949632
"536",1,267,200.33372062695
"537",0,268,119.703650423676
"538",1,268,196.61346766861
"539",0,269,119.435821871276
"540",1,269,201.479002987522
"541",0,270,123.788576125559
"542",1,270,199.124038111388
"543",0,271,125.080684239887
"544",1,271,201.52773253843
"545",0,272,121.098004615652
"546",1,272,200.008228947671
"547",0,273,118.583787943704
"548",1,273,202.860606032462
"549",0,274,118.85315565458
"550",1,274,198.981730241037
"551",0,275,118.61793489121
"552",1,275,202.372701227491
"553",0,276,116.391980848168
"554",1,276,197.448654338365
"555",0,277,118.853600941356
"556",1,277,197.358772911506
"557",0,278,116.131877377849
"558",1,278,197.306402461897
"559",0,279,122.257079646851
"560",1,279,199.699983121604
"561",0,280,121.472259606926
"562",1,280,201.947351897664
"563",0,281,127.828108481289
"564",1,281,200.500423136941
"565",0,282,128.523065018724
"566",1,282,203.692889590001
"567",0,283,124.492460998527
"568",1,283,201.662438290013
"569",0,284,120.251598584366
"570",1,284,199.209929338495
"571",0,285,123.245013873767
"572",1,285,201.468417601189
"573",0,286,116.119579064967
"574",1,286,200.611610769784
"575",0,287,113.457022086203
"576",1,287,195.979058764467
"577",0,288,113.08704380945
"578",1,288,195.724448280382
"579",0,289,111.515882506202
"580",1,289,195.047578398854
"581",0,290,114.529949126714
"582",1,290,195.620874608362
"583",0,291,113.691854290112
"584",1,291,195.253511886689
"585",0,292,117.131442943395
"586",1,292,197.004144579376
"587",0,293,115.003211850133
"588",1,293,196.450153451682
"589",0,294,113.496460629084
"590",1,294,196.069088520911
"591",0,295,115.310920956517
"592",1,295,198.536364066225
"593",0,296,113.151379479428
"594",1,296,199.846517373712
"595",0,297,115.927431873102
"596",1,297,201.320122609024
"597",0,298,113.06639343686
"598",1,298,203.406588520226
"599",0,299,114.579972628375
"600",1,299,197.718817849501
"601",0,300,120.912337148431
"602",1,300,202.098382723606
"603",0,301,118.263414036172
"604",1,301,202.022333141217
"605",0,302,121.894734458173
"606",1,302,203.000402576723
"607",0,303,125.066570757418
"608",1,303,205.175755174349
"609",0,304,135.903292594852
"610",1,304,201.144264283307
"611",0,305,130.479033446376
"612",1,305,202.318202906358
"613",0,306,120.846297496191
"614",1,306,205.667630687241
"615",0,307,129.895584682002
"616",1,307,203.017684045108
"617",0,308,126.588867928054
"618",1,308,201.98356312294
"619",0,309,127.765976533166
"620",1,309,203.449527852468
"621",0,310,126.350772193142
"622",1,310,201.458836917006
"623",0,311,126.556600336688
"624",1,311,199.140211318379
"625",0,312,129.610379381302
"626",1,312,201.492155013787
"627",0,313,128.06439153189
"628",1,313,202.176558748468
"629",0,314,129.247373758559
"630",1,314,197.554452081681
"631",0,315,133.28400112064
"632",1,315,199.172095971413
"633",0,316,135.648039541026
"634",1,316,202.808316809054
"635",0,317,138.821981226412
"636",1,317,201.968934390503
"637",0,318,137.397763762727
"638",1,318,203.554744594534
"639",0,319,134.252157403778
"640",1,319,206.03693022158
"641",0,320,141.379711065747
"642",1,320,204.090247214508
"643",0,321,139.025489739005
"644",1,321,202.94118750633
"645",0,322,129.556730407399
"646",1,322,200.142576087796
"647",0,323,124.817741133645
"648",1,323,202.479854278277
"649",0,324,126.282788775139
"650",1,324,201.147486070034
"651",0,325,124.014947175985
"652",1,325,201.664503063022
"653",0,326,119.950564840899
"654",1,326,200.371121522135
"655",0,327,118.263776042027
"656",1,327,199.664043723053
"657",0,328,126.536621905794
"658",1,328,195.26573610566
"659",0,329,112.300412437557
"660",1,329,199.032513195
"661",0,330,114.855261008092
"662",1,330,195.216889671866
"663",0,331,111.101824992497
"664",1,331,197.058726075344
"665",0,332,111.821563650527
"666",1,332,198.135042539933
"667",0,333,114.997701097027
"668",1,333,193.958367751023
"669",0,334,114.123992378821
"670",1,334,198.10185440607
"671",0,335,112.22300234726
"672",1,335,198.168163757354
"673",0,336,116.664660899605
"674",1,336,196.270728413154
"675",0,337,123.704768028232
"676",1,337,200.211564092664
"677",0,338,121.229836647182
"678",1,338,199.882928864592
"679",0,339,118.776672486723
"680",1,339,199.025852572692
"681",0,340,115.812041148535
"682",1,340,201.141073674326
"683",0,341,116.537251630056
"684",1,341,200.740565594674
"685",0,342,112.524293825322
"686",1,342,199.458526635711
"687",0,343,117.071041847501
"688",1,343,198.373648062823
"689",0,344,117.1365185076
"690",1,344,200.083390997187
"691",0,345,122.649316906001
"692",1,345,199.359959356654
"693",0,346,124.100993346273
"694",1,346,203.116635220348
"695",0,347,129.634687375565
"696",1,347,200.143322569804
"697",0,348,124.357491233384
"698",1,348,202.371489082585
"699",0,349,131.44214296384
"700",1,349,201.433201640497
"701",0,350,128.648616953201
"702",1,350,203.894670830635
"703",0,351,129.231199075951
"704",1,351,199.910485447026
"705",0,352,120.71766474604
"706",1,352,199.80622399138
"707",0,353,114.358364741543
"708",1,353,198.387601142306
"709",0,354,119.063544318592
"710",1,354,197.450092405946
"711",0,355,116.621863170522
"712",1,355,200.023240215173
"713",0,356,117.776524080069
"714",1,356,198.874230635562
"715",0,357,113.023261236036
"716",1,357,201.812746823109
"717",0,358,120.973179789643
"718",1,358,201.569230275075
"719",0,359,118.035297327065
"720",1,359,200.112536093403
"721",0,360,123.143704200802
"722",1,360,201.881414261836
"723",0,361,118.192942955926
"724",1,361,197.901671042826
"725",0,362,111.808484024557
"726",1,362,195.054179889253
"727",0,363,113.416353953708
"728",1,363,197.068238664563
"729",0,364,119.8810676514
"730",1,364,197.115347450693
"731",0,365,124.824150469432
"732",1,365,201.18333769701
"733",0,366,121.092480608772
"734",1,366,199.24117197642
"735",0,367,115.478493915905
"736",1,367,201.38143954653
"737",0,368,117.270205396321
"738",1,368,197.057732205177
"739",0,369,116.474444178498
"740",1,369,200.24277785581
"741",0,370,121.872048948315
"742",1,370,199.429079731092
"743",0,371,122.412553375991
"744",1,371,202.313495910061
"745",0,372,109.875849213775
"746",1,372,198.194084634612
"747",0,373,114.852099022331
"748",1,373,200.378361792906
"749",0,374,110.814226783495
"750",1,374,197.013379104037
"751",0,375,115.579223683215
"752",1,375,199.845818451237
"753",0,376,116.991698780306
"754",1,376,198.162423492576
"755",0,377,123.657332036514
"756",1,377,198.157052340553
"757",0,378,116.974141103639
"758",1,378,198.946575098511
"759",0,379,115.194227101205
"760",1,379,199.867103924695
"761",0,380,115.068941838997
"762",1,380,199.218066719295
"763",0,381,120.376965935133
"764",1,381,199.092324621696
"765",0,382,117.986541514791
"766",1,382,199.831829348114
"767",0,383,125.611083670749
"768",1,383,201.471776877052
"769",0,384,116.835249092572
"770",1,384,198.501436907557
"771",0,385,117.732561863562
"772",1,385,197.671480611352
"773",0,386,120.683517689303
"774",1,386,198.304705112127
"775",0,387,114.085270815933
"776",1,387,199.89931589269
"777",0,388,120.201480324474
"778",1,388,196.066758341434
"779",0,389,122.180059845158
"780",1,389,200.886757742977
"781",0,390,122.613334172995
"782",1,390,202.320686304619
"783",0,391,121.509442203654
"784",1,391,201.735368347403
"785",0,392,119.872206249125
"786",1,392,201.177529791145
"787",0,393,112.372281955306
"788",1,393,198.18696467676
"789",0,394,111.498326085569
"790",1,394,195.511646424722
"791",0,395,116.164506270455
"792",1,395,199.992328646545
"793",0,396,115.349083117571
"794",1,396,198.770020878698
"795",0,397,115.776794213106
"796",1,397,197.192828817078
"797",0,398,114.056246700487
"798",1,398,198.06816033435
"799",0,399,120.53820767081
"800",1,399,199.005722336573
"801",0,400,113.78735934681
"802",1,400,200.310348786109
"803",0,401,116.413777417154
"804",1,401,200.029661994107
"805",0,402,115.807963764297
"806",1,402,199.574363283913
"807",0,403,115.130761299173
"808",1,403,200.933038598155
"809",0,404,124.379345922656
"810",1,404,202.634519321471
"811",0,405,119.565216619238
"812",1,405,200.020871866676
"813",0,406,117.507398220577
"814",1,406,199.304023510241
"815",0,407,118.776936462192
"816",1,407,201.414114321806
"817",0,408,117.322924016405
"818",1,408,197.489744646069
"819",0,409,112.628146752592
"820",1,409,198.103596378173
"821",0,410,122.496932344417
"822",1,410,201.555982280024
"823",0,411,118.710355059702
"824",1,411,201.224958861711
"825",0,412,121.843731594863
"826",1,412,196.707969201875
"827",0,413,116.067955097623
"828",1,413,197.98765007907
"829",0,414,112.992880622861
"830",1,414,197.265380219507
"831",0,415,119.986431606497
"832",1,415,199.58675001182
"833",0,416,119.014692149193
"834",1,416,197.789482376398
"835",0,417,121.517062488801
"836",1,417,198.793691563478
"837",0,418,116.270492881025
"838",1,418,196.173080283893
"839",0,419,113.717776032424
"840",1,419,198.769070231979
"841",0,420,110.363826891272
"842",1,420,192.401306715481
"843",0,421,109.319457057891
"844",1,421,195.216352578922
"845",0,422,116.881184684284
"846",1,422,200.476579049284
"847",0,423,117.251553369231
"848",1,423,201.130963860946
"849",0,424,115.560298747837
"850",1,424,198.511007508625
"851",0,425,116.729891955858
"852",1,425,198.49126161005
"853",0,426,119.331773819664
"854",1,426,201.525559620392
"855",0,427,127.351941718988
"856",1,427,203.268908675528
"857",0,428,124.198445776326
"858",1,428,202.567172042487
"859",0,429,124.061709788214
"860",1,429,201.209807457159
"861",0,430,122.741847451457
"862",1,430,200.312529310654
"863",0,431,124.434994081847
"864",1,431,200.594709099944
"865",0,432,121.414197951008
"866",1,432,199.351426772869
"867",0,433,120.39522648308
"868",1,433,200.286334429455
"869",0,434,121.722317945937
"870",1,434,199.818174033841
"871",0,435,121.186808723963
"872",1,435,201.257689205884
"873",0,436,124.634459789434
"874",1,436,197.894597689394
"875",0,437,120.013410344182
"876",1,437,201.519352348798
"877",0,438,124.346855980702
"878",1,438,202.366942175736
"879",0,439,122.615639777107
"880",1,439,201.40915836789
"881",0,440,121.663094484165
"882",1,440,199.427600144494
"883",0,441,114.462475544073
"884",1,441,202.690794570322
"885",0,442,129.156708163346
"886",1,442,205.255325013695
"887",0,443,125.496954356449
"888",1,443,200.740721098545
"889",0,444,123.427590847526
"890",1,444,205.111493600841
"891",0,445,131.662022932878
"892",1,445,201.613808353484
"893",0,446,132.835878904493
"894",1,446,202.093517918349
"895",0,447,138.050292546965
"896",1,447,199.592418978551
"897",0,448,131.470210997884
"898",1,448,204.228833279567
"899",0,449,129.826321253988
"900",1,449,202.476480583874
"901",0,450,137.329730409861
"902",1,450,205.758039533375
"903",0,451,134.81137524797
"904",1,451,205.078591956305
"905",0,452,135.088461380985
"906",1,452,203.187071060006
"907",0,453,134.826107334695
"908",1,453,202.786073589261
"909",0,454,128.075711682749
"910",1,454,201.558521160955
"911",0,455,129.238649228129
"912",1,455,202.822069325857
"913",0,456,131.601055732419
"914",1,456,203.342404140608
"915",0,457,129.786008218992
"916",1,457,204.238096575686
"917",0,458,131.904236953977
"918",1,458,204.864956043029
"919",0,459,134.667824364448
"920",1,459,205.598240062044
"921",0,460,129.905265590902
"922",1,460,202.100552039811
"923",0,461,137.848084157238
"924",1,461,204.486096361374
"925",0,462,139.263098000112
"926",1,462,201.382644369297
"927",0,463,140.132548535153
"928",1,463,205.623819279315
"929",0,464,136.901725577543
"930",1,464,201.648791278783
"931",0,465,142.657669842768
"932",1,465,205.407385311176
"933",0,466,137.52822269337
"934",1,466,204.18184430722
"935",0,467,143.91838825477
"936",1,467,200.474395229774
"937",0,468,138.15403350276
"938",1,468,203.680028556483
"939",0,469,136.191303920569
"940",1,469,202.41638802421
"941",0,470,133.664271387546
"942",1,470,202.221025135799
"943",0,471,134.140220963426
"944",1,471,205.32365231348
"945",0,472,138.025962067313
"946",1,472,206.115161387275
"947",0,473,142.788486672355
"948",1,473,202.489984461272
"949",0,474,142.992308308676
"950",1,474,202.045326634291
"951",0,475,143.722723599452
"952",1,475,203.379706446742
"953",0,476,138.256997082295
"954",1,476,206.363752575362
"955",0,477,141.880432494878
"956",1,477,205.668045560626
"957",0,478,138.913797010369
"958",1,478,199.03560884237
"959",0,479,140.277197468
"960",1,479,206.209514635461
"961",0,480,141.085630762342
"962",1,480,208.372528144407
"963",0,481,134.670693912362
"964",1,481,205.26431287115
"965",0,482,141.48528685656
"966",1,482,206.072190605929
"967",0,483,133.784083377989
"968",1,483,203.387777198097
"969",0,484,128.201138199928
"970",1,484,205.793830525766
"971",0,485,136.225751402518
"972",1,485,206.774865521674
"973",0,486,137.169445419242
"974",1,486,205.272925655481
"975",0,487,138.160913573272
"976",1,487,207.268335549447
"977",0,488,137.085927726306
"978",1,488,202.173646411649
"979",0,489,131.055544920054
"980",1,489,203.12137053537
"981",0,490,144.969576844192
"982",1,490,202.422480541646
"983",0,491,131.286845372453
"984",1,491,200.567905981692
"985",0,492,135.663716516685
"986",1,492,201.668338030904
"987",0,493,129.403275800162
"988",1,493,204.818324246612
"989",0,494,134.20183039334
"990",1,494,206.101856240206
"991",0,495,132.177101912775
"992",1,495,199.034050725883
"993",0,496,138.196544450617
"994",1,496,207.237290935182
"995",0,497,138.553103743961
"996",1,497,204.902830186597
"997",0,498,129.115035405308
"998",1,498,204.275166898373
